0.0000E+0	2.1486E+0	2.1544E+0	2.1602E+0	2.1660E+0	2.1718E+0	2.1776E+0	2.1834E+0	2.1892E+0	2.1950E+0	2.2009E+0	2.2067E+0	2.2125E+0	2.2183E+0	2.2241E+0	2.2299E+0	2.2357E+0	2.2415E+0	2.2473E+0	2.2531E+0	2.2589E+0	2.2647E+0	2.2705E+0	2.2763E+0	2.2822E+0	2.2880E+0	2.2938E+0	2.2996E+0	2.3054E+0	2.3112E+0	2.3170E+0	2.3228E+0	2.3286E+0	2.3344E+0	2.3402E+0	2.3460E+0	2.3518E+0	2.3576E+0	2.3635E+0	2.3693E+0	2.3751E+0	2.3809E+0	2.3867E+0	2.3925E+0	2.3983E+0	2.4041E+0	2.4099E+0	2.4157E+0	2.4215E+0	2.4273E+0	2.4331E+0	2.4389E+0	2.4448E+0	2.4506E+0	2.4564E+0	2.4622E+0	2.4680E+0	2.4738E+0	2.4796E+0	2.4854E+0	2.4912E+0	2.4970E+0	2.5028E+0
2.1541E+0	-6.4987E-7	9.3503E-6	5.9338E-6	3.4824E-6	3.5157E-6	-9.7055E-6	-5.2410E-6	-1.5302E-6	4.1643E-6	1.1579E-6	-6.8218E-6	-2.1655E-6	3.7373E-6	-2.1057E-6	-4.1358E-6	3.1096E-7	1.2105E-7	6.7202E-7	-3.9982E-6	6.8114E-7	5.9993E-6	2.3703E-6	2.9832E-6	2.0303E-6	5.4337E-7	4.5049E-6	2.9910E-6	-5.9367E-7	-8.0357E-8	-1.9046E-6	3.8882E-6	-4.5530E-6	-6.2048E-6	6.6284E-6	-1.6063E-6	-5.4421E-6	-4.6920E-6	4.0192E-6	5.8899E-6	-6.1565E-6	-3.3101E-6	-3.2013E-6	-4.2761E-6	1.6291E-6	2.4431E-6	3.3653E-6	-3.7045E-6	-4.0187E-6	8.6090E-6	6.5541E-6	1.1647E-6	3.3424E-7	5.5216E-7	-4.1753E-6	4.4694E-6	4.5625E-6	1.8164E-7	2.7139E-6	-5.2681E-6	-6.2788E-6	-6.7203E-6	3.1146E-6
2.1568E+0	-1.4108E-6	6.3667E-9	5.8654E-7	-3.2228E-6	3.5257E-6	-5.7287E-7	-6.0165E-6	-3.6502E-6	-4.0381E-6	2.3219E-6	3.0773E-6	-7.6241E-7	9.4755E-7	-1.4812E-7	-7.8186E-7	-2.7326E-6	-5.2765E-6	-9.2242E-7	-1.0845E-6	5.2324E-7	-6.0191E-6	-5.5076E-6	-2.7161E-6	-5.6164E-6	-5.5960E-6	-6.5131E-6	-4.2598E-6	-4.7528E-6	-1.0347E-6	3.5379E-6	3.1275E-7	-1.4467E-6	-4.5634E-6	-1.3087E-5	-4.8197E-6	2.7718E-6	5.3735E-7	-4.8688E-6	-4.2353E-6	4.1276E-6	4.4082E-6	-2.4397E-6	8.5881E-7	1.0191E-6	-6.3544E-6	-3.1882E-7	-3.1342E-7	4.0813E-7	-2.5199E-6	-8.7251E-6	-4.5827E-6	-8.7372E-8	5.4412E-6	4.0872E-6	-9.8228E-6	-7.6684E-6	3.9322E-6	3.8074E-6	-4.4247E-8	-7.7872E-7	8.9853E-6	1.6286E-6
2.1596E+0	-2.0736E-6	-1.2163E-6	2.4078E-6	-1.6652E-6	1.6132E-7	-7.9856E-7	-4.2352E-6	3.8071E-6	-1.3122E-6	-3.1687E-6	1.2362E-7	-6.1548E-7	-4.9094E-6	-3.9368E-6	1.2160E-6	3.0502E-6	6.9871E-7	-3.4428E-6	-2.5267E-6	1.1508E-6	-3.5107E-6	-5.5274E-6	9.1435E-7	-1.5265E-6	-3.9230E-7	5.2091E-9	-2.0388E-6	-3.4357E-6	-2.1386E-6	3.4738E-7	-9.8648E-7	7.8635E-7	3.4244E-7	-7.6588E-7	-4.0712E-6	-6.3666E-6	-2.6504E-7	4.6575E-6	-2.8122E-6	-2.9544E-6	4.3497E-6	-2.2938E-7	-3.1954E-6	3.3541E-6	6.0739E-7	-4.2301E-6	3.7585E-6	9.1809E-7	-1.7820E-6	-8.1288E-7	-3.5431E-6	-1.0377E-6	-2.5511E-6	4.4359E-7	2.6258E-6	-6.6488E-7	-7.9968E-7	-1.5596E-6	1.7509E-7	8.4049E-7	-3.2655E-6	3.8404E-6
2.1623E+0	-3.1960E-6	-6.2984E-6	-1.5942E-6	-4.8314E-7	-3.7270E-6	-8.8300E-7	-3.3254E-6	-2.1680E-6	1.7273E-6	2.9037E-6	-9.1456E-7	-1.9238E-6	-7.0227E-7	4.0579E-6	-8.7133E-7	-4.1316E-6	-8.3648E-7	-7.9307E-6	-3.4949E-6	-3.5662E-6	-1.4284E-6	-4.7571E-8	-1.9570E-6	9.0673E-8	-4.4331E-6	-4.0931E-6	-4.5406E-6	-6.4411E-7	-3.3488E-6	-5.0368E-6	-8.9213E-7	-1.5871E-6	-2.2894E-6	-3.3023E-6	-4.6533E-6	-3.5515E-6	1.9080E-6	2.8060E-7	2.5817E-6	8.1913E-7	-1.7451E-6	1.4206E-6	-3.7440E-6	-3.4744E-6	4.4624E-6	3.7486E-6	-3.9296E-6	-8.9229E-7	6.9359E-6	6.1205E-7	-4.0967E-6	8.4118E-8	-1.8594E-7	-2.2337E-6	1.5746E-6	2.0980E-6	-1.8243E-6	1.5771E-7	7.6646E-8	4.7066E-9	-6.0710E-7	6.2974E-7
2.1651E+0	2.1822E-6	2.7059E-7	-1.1903E-6	1.5828E-6	1.3647E-7	1.0957E-7	-2.7893E-6	-1.8141E-6	1.4074E-6	-8.7915E-7	1.8214E-6	3.7776E-6	-2.0612E-6	-3.1486E-6	-2.9864E-6	-6.1901E-6	-6.0733E-6	-4.3641E-6	-1.1105E-6	-5.1011E-6	-3.5216E-6	-2.9113E-6	-2.6338E-6	7.6147E-7	-3.3200E-6	-4.6045E-6	-1.9397E-6	-4.8575E-6	-3.6734E-6	-5.4230E-6	-7.3653E-6	-5.6567E-6	-7.1158E-6	1.0106E-6	-9.3699E-7	-7.2225E-6	-1.1578E-6	3.9336E-6	1.9505E-6	-1.2325E-6	-1.1413E-6	1.5909E-7	-8.1034E-7	-1.3538E-6	-2.7778E-6	-1.5413E-6	-1.1255E-6	1.3857E-7	5.3456E-6	-1.2361E-6	-3.6330E-6	1.8454E-6	9.6543E-7	-1.3239E-6	-1.9188E-6	-2.8257E-6	-1.9319E-6	-8.5403E-7	-1.0058E-6	-5.9220E-7	-1.0802E-6	5.5419E-7
2.1678E+0	-1.4324E-6	1.3050E-6	7.7214E-7	-2.0368E-6	2.1104E-6	-1.0691E-7	-1.8407E-6	2.2045E-6	-1.3152E-6	6.1567E-7	-9.3545E-7	-4.6173E-7	2.3189E-6	-3.6112E-6	-1.8230E-6	-3.4217E-6	-6.6061E-6	-6.2801E-6	-6.0409E-7	-3.4643E-6	-5.3292E-6	4.3478E-6	1.3286E-6	-1.5593E-6	2.3606E-6	-1.3356E-6	-4.0566E-7	-2.1240E-6	-4.1470E-6	3.2558E-6	2.1195E-6	6.9992E-7	-2.0413E-6	-3.3564E-6	3.3736E-6	1.6402E-6	-2.1463E-6	-1.5101E-6	-4.8050E-7	1.1213E-6	-7.0203E-7	4.4887E-6	2.6074E-6	-3.4224E-6	-1.1749E-6	-2.0937E-6	-8.1612E-7	-1.6567E-6	-2.9197E-6	-3.0913E-6	-2.7837E-6	-4.9792E-6	-2.1116E-6	6.9117E-7	-1.0387E-6	3.5332E-6	1.6660E-6	1.4474E-6	2.3926E-6	-1.5982E-6	-2.2376E-6	-1.0504E-7
2.1706E+0	2.4030E-7	-2.6669E-6	-2.4309E-6	-3.9145E-6	-9.9226E-8	2.1363E-6	-1.0610E-6	3.7891E-6	-3.1780E-6	-3.7351E-6	-8.5083E-7	-3.3127E-6	-3.2010E-6	3.6588E-6	3.3057E-6	-4.4360E-6	-3.3629E-6	-1.0128E-5	-6.4418E-6	-3.5308E-6	-5.2013E-6	-1.2609E-8	7.3472E-7	1.5237E-7	-3.9928E-6	-2.0419E-6	-2.5529E-6	-2.8016E-6	-2.9142E-6	-4.7231E-6	-2.0269E-6	-5.2238E-6	1.3572E-6	7.5331E-7	-3.4059E-6	4.8306E-7	-1.9898E-6	-3.0711E-6	-3.0340E-6	6.5193E-7	-1.8507E-6	-1.9687E-6	-6.8075E-7	-9.4223E-7	-2.2958E-6	-3.1242E-6	4.3051E-6	1.9005E-7	-1.2013E-6	2.9584E-6	3.6667E-6	3.8812E-6	-1.0484E-6	-2.7703E-6	3.3769E-6	9.8840E-7	-2.3037E-6	1.5268E-6	1.0322E-6	1.9321E-7	-1.3266E-6	-1.4095E-7
2.1733E+0	-1.6973E-6	-4.1278E-7	-2.5100E-6	-4.4730E-6	1.3305E-6	5.3419E-6	3.0970E-7	2.5568E-6	7.4284E-7	2.8479E-6	8.0605E-7	-2.3340E-6	1.5889E-6	-2.0120E-6	-6.2212E-7	-4.3463E-6	-2.8723E-6	-1.0049E-6	-3.7048E-6	-2.3165E-6	-1.7315E-6	-1.1379E-6	-3.4530E-6	-4.1853E-6	-3.1109E-6	-3.6177E-6	-2.6940E-6	-2.7467E-6	-3.1309E-6	-1.0823E-6	-4.2435E-7	-3.1245E-6	-4.6350E-6	-2.4000E-6	-2.9089E-6	-2.2081E-6	-2.6436E-6	-5.3776E-6	-3.1849E-6	-1.2269E-6	1.7512E-6	1.2145E-6	-3.3723E-6	1.9082E-6	8.8026E-7	-4.9604E-6	-5.5577E-6	-3.3413E-6	3.7393E-7	-5.6727E-6	-4.0119E-6	1.0087E-6	1.1586E-6	3.8424E-6	-2.6502E-7	-1.8753E-7	1.3225E-6	7.4177E-7	1.0142E-6	-2.2374E-6	2.4943E-6	2.4053E-6
2.1761E+0	-1.6462E-6	2.6849E-6	-1.5723E-6	-6.2406E-6	2.2662E-7	-8.0994E-7	-2.0119E-6	6.7917E-7	6.5033E-7	1.7599E-6	9.1305E-7	-4.4151E-6	-1.8555E-6	-1.4364E-6	-1.9874E-6	7.0274E-7	-7.8750E-6	-1.2504E-5	-7.1215E-6	-6.2610E-6	-5.7203E-6	-4.5427E-7	-2.7821E-6	-7.9725E-7	-2.8843E-6	-5.6753E-6	9.2194E-8	-5.5902E-6	-5.6817E-6	-1.6288E-6	-1.0035E-6	-1.0800E-6	-1.3668E-6	-3.1843E-6	-4.6056E-6	-2.3137E-7	-1.6724E-7	-2.7231E-6	-4.1441E-6	-4.7445E-6	2.1490E-7	1.3639E-6	-1.9516E-6	1.7994E-6	3.9280E-6	-1.4138E-6	-2.2140E-6	-2.6691E-6	-1.5863E-6	-5.7839E-7	-5.4691E-6	-1.5620E-7	-1.4018E-6	-3.2082E-6	-9.5981E-7	-1.1040E-6	1.2398E-7	-2.6192E-6	-4.8022E-7	4.4803E-7	1.4862E-6	1.8476E-6
