0.0000E+0	2.1486E+0	2.1544E+0	2.1602E+0	2.1660E+0	2.1718E+0	2.1776E+0	2.1834E+0	2.1892E+0	2.1950E+0	2.2009E+0	2.2067E+0	2.2125E+0	2.2183E+0	2.2241E+0	2.2299E+0	2.2357E+0	2.2415E+0	2.2473E+0	2.2531E+0	2.2589E+0	2.2647E+0	2.2705E+0	2.2763E+0	2.2822E+0	2.2880E+0	2.2938E+0	2.2996E+0	2.3054E+0	2.3112E+0	2.3170E+0	2.3228E+0	2.3286E+0	2.3344E+0	2.3402E+0	2.3460E+0	2.3518E+0	2.3576E+0	2.3635E+0	2.3693E+0	2.3751E+0	2.3809E+0	2.3867E+0	2.3925E+0	2.3983E+0	2.4041E+0	2.4099E+0	2.4157E+0	2.4215E+0	2.4273E+0	2.4331E+0	2.4389E+0	2.4448E+0	2.4506E+0	2.4564E+0	2.4622E+0	2.4680E+0	2.4738E+0	2.4796E+0	2.4854E+0	2.4912E+0	2.4970E+0	2.5028E+0
2.1541E+0	-1.7431E-6	2.0198E-6	6.3161E-6	-3.6761E-6	1.5727E-7	1.7634E-6	-1.3873E-6	2.0860E-6	-4.7344E-6	-2.4203E-6	-3.1167E-6	-1.6748E-6	3.5164E-6	1.9598E-6	1.3295E-5	9.3133E-7	-1.3057E-7	7.5332E-6	4.7846E-6	7.1561E-6	-8.0487E-6	-3.4724E-6	-4.3079E-7	-4.3530E-7	8.1565E-6	-3.6283E-6	-4.8796E-6	-6.7487E-7	-2.2090E-6	-2.6267E-6	6.8740E-7	-1.3824E-6	-5.5527E-6	3.9403E-6	1.1269E-6	-7.5811E-6	-8.9069E-7	-3.2933E-6	-6.0093E-6	1.0218E-6	-5.6883E-6	-7.4290E-6	-3.1061E-6	-3.3259E-6	-1.7599E-7	-3.2055E-6	-5.1177E-6	-8.3309E-6	1.1172E-6	1.1688E-6	-5.3818E-6	3.8545E-6	4.4393E-6	-1.4927E-6	-6.2937E-6	-6.4543E-6	-7.3703E-6	6.2759E-8	4.1092E-6	-5.2952E-7	2.0212E-6	-4.3065E-6
2.1568E+0	7.2808E-6	2.9834E-6	-2.7732E-6	-7.0024E-6	-1.6037E-6	2.7535E-6	-3.6791E-6	-1.6131E-6	3.4583E-6	2.6811E-6	-6.4090E-6	3.4392E-6	9.2844E-6	-4.1811E-7	-2.5191E-6	-5.0065E-6	-4.5294E-6	-4.6505E-6	-3.2367E-6	5.9801E-7	6.8664E-6	-2.3349E-7	-8.8797E-7	3.1291E-6	-1.6649E-6	5.8334E-6	-6.4655E-7	-3.5939E-6	5.9280E-6	4.1741E-6	3.1033E-6	2.3294E-6	-3.4741E-6	2.0803E-6	6.8678E-6	2.1618E-6	-2.8434E-6	-1.0108E-6	2.5899E-6	5.7988E-7	4.9312E-6	7.5080E-6	6.0032E-6	6.4008E-6	4.1714E-6	5.8817E-6	8.0347E-6	5.0678E-6	5.3293E-6	7.5585E-6	9.5839E-6	4.4498E-6	-3.7057E-7	7.3978E-6	1.1644E-5	4.4487E-6	8.0534E-6	7.1204E-6	3.5605E-6	1.0169E-5	5.4693E-6	1.3059E-5
2.1596E+0	1.7799E-6	3.3044E-7	6.9914E-6	-1.0255E-6	8.1837E-7	5.1393E-6	9.8095E-7	-1.3913E-6	1.1054E-6	4.7655E-6	2.2953E-6	4.4479E-6	3.2903E-7	7.5238E-8	2.0161E-6	8.1441E-7	-1.1054E-7	-6.9041E-7	4.0757E-6	1.7235E-6	1.5299E-6	2.0908E-7	4.0735E-6	6.0704E-6	-1.1595E-6	-6.2039E-7	2.1042E-6	-6.8967E-7	-4.7736E-6	1.0819E-6	4.6709E-6	7.8915E-7	5.8422E-6	7.3229E-6	1.7256E-6	4.6059E-6	2.9947E-6	4.6077E-6	2.1713E-6	1.4650E-6	5.2973E-6	-1.1267E-6	3.0985E-6	-1.0404E-6	2.1266E-6	4.8587E-6	2.6614E-6	4.3349E-6	3.4237E-6	6.2277E-6	9.8189E-7	2.7132E-6	6.5350E-6	7.8488E-6	5.1523E-6	5.3931E-6	1.6361E-6	3.7015E-6	8.7257E-6	-3.7067E-7	1.8783E-6	3.3461E-6
2.1623E+0	2.0452E-6	1.1933E-6	-1.4157E-7	2.3846E-6	1.5411E-6	2.3354E-6	4.5607E-6	8.9168E-7	2.2786E-6	3.0888E-6	-2.7292E-6	-1.1167E-6	2.4260E-7	2.9793E-6	1.0927E-6	-1.3792E-6	-1.3703E-6	-5.0593E-6	-3.1967E-7	1.1930E-6	4.9697E-6	1.8934E-6	-1.5148E-6	3.1235E-6	-3.6068E-6	-1.0143E-6	2.9331E-6	7.7868E-8	-2.4603E-6	2.4144E-7	2.6636E-6	8.1558E-7	4.4773E-6	5.3993E-6	4.5731E-6	4.5779E-6	3.6593E-6	3.5041E-6	-6.3414E-7	-2.2759E-8	5.6259E-6	5.2247E-6	6.9652E-6	5.7668E-6	5.2680E-6	2.2493E-6	3.1271E-6	-2.6077E-7	-2.8232E-6	7.0179E-6	6.4328E-6	4.5388E-6	3.2805E-8	5.7757E-6	5.2660E-6	3.4579E-6	4.8590E-6	7.2576E-6	8.3732E-6	4.8597E-6	7.4554E-6	3.8724E-6
2.1651E+0	-1.0213E-6	9.5217E-7	4.2621E-7	-2.3446E-6	2.0575E-6	3.8313E-6	5.0337E-6	2.9820E-6	4.0798E-6	8.0087E-6	-1.9107E-6	2.6422E-6	2.2094E-6	-5.6626E-6	2.5711E-6	1.1189E-6	-2.1448E-6	-3.7796E-6	-7.4694E-7	2.6806E-6	-5.2297E-7	3.7851E-6	1.5561E-6	1.0759E-6	6.1611E-6	1.6658E-6	-3.5118E-7	3.8852E-6	8.8196E-7	2.2587E-6	6.2204E-6	2.4712E-6	1.6650E-6	1.3959E-6	-8.1556E-8	1.5112E-6	3.1825E-6	1.0903E-7	1.5322E-6	1.7797E-6	2.5012E-7	3.1812E-6	4.4033E-6	3.8306E-6	2.1123E-6	-3.3123E-7	2.4190E-6	6.2868E-6	5.0016E-6	6.0944E-6	6.8790E-6	6.1640E-6	3.1368E-6	3.3918E-6	5.0814E-6	4.0904E-6	3.0139E-6	2.9152E-6	3.3057E-6	3.7682E-7	3.4839E-6	4.4061E-6
2.1678E+0	-1.7266E-6	-4.5805E-7	-7.9635E-7	8.5798E-7	-6.2305E-7	-1.2958E-6	2.9960E-7	1.2868E-7	2.8466E-7	3.1522E-6	-2.0272E-6	-2.7739E-6	2.7119E-6	-5.2135E-6	-4.9887E-6	-1.8560E-6	-3.8436E-7	-3.2889E-6	-3.5027E-6	3.3763E-6	-1.5447E-6	1.7768E-6	1.2488E-6	-2.1296E-6	-1.6641E-6	3.3051E-7	2.5779E-6	1.4893E-6	4.0691E-6	6.8864E-7	2.1291E-7	3.0867E-6	1.6059E-6	9.0813E-7	6.3208E-6	6.6146E-6	1.2749E-6	7.8005E-7	4.3301E-6	4.9253E-6	4.8863E-6	5.4082E-6	3.4122E-6	6.5955E-7	1.1959E-6	6.1169E-6	2.9637E-6	4.2101E-6	3.1456E-6	2.7407E-6	4.9668E-6	1.8613E-6	5.1931E-6	8.3609E-6	9.0746E-6	4.7583E-6	6.1699E-6	4.5846E-6	2.1565E-6	5.2347E-6	8.6117E-7	7.2053E-6
2.1706E+0	-1.2934E-7	2.6988E-6	-1.9041E-6	1.6141E-6	2.6475E-6	-1.8643E-6	3.0580E-7	2.1870E-6	2.3922E-7	2.6658E-7	-1.6134E-6	-3.7648E-6	-6.6903E-7	-2.7037E-6	1.4501E-6	-1.9682E-6	-2.8648E-6	-1.6711E-6	-5.0721E-6	1.0677E-6	-1.8175E-6	1.5461E-6	1.3361E-6	-7.9484E-7	1.4471E-6	-3.7675E-6	-1.9061E-6	-3.2745E-7	3.6478E-6	3.9589E-6	-1.6861E-6	2.3151E-6	3.0853E-6	-2.3434E-6	4.6768E-6	2.8679E-6	9.0106E-7	7.6753E-6	4.2719E-6	2.2040E-6	2.4627E-6	6.4303E-6	3.7675E-6	1.7836E-6	8.5929E-6	5.2693E-6	2.4907E-6	4.1089E-6	-1.0302E-6	4.7768E-6	5.4578E-6	2.7678E-8	3.5600E-6	1.8962E-6	7.2010E-6	4.5961E-6	9.7590E-7	5.9794E-6	6.8351E-6	7.9130E-6	6.1478E-6	4.6570E-6
2.1733E+0	7.7217E-7	-4.4885E-7	-1.6913E-6	-3.0581E-6	-4.8945E-6	-8.4582E-7	-1.5509E-7	7.7285E-7	2.1946E-6	8.2536E-7	-3.8090E-7	2.2477E-6	2.3259E-6	-2.6806E-6	-4.2383E-6	2.1895E-6	-2.3228E-6	-4.9536E-6	-2.0088E-6	-3.3902E-6	2.3492E-6	2.3242E-6	4.0083E-7	-5.6126E-7	-6.4810E-7	4.0910E-7	-1.1229E-6	5.5598E-7	1.6493E-7	2.2892E-6	4.9117E-6	4.9140E-6	4.5935E-6	1.5204E-7	4.1986E-6	6.5649E-6	-2.7699E-6	2.0393E-7	4.7761E-6	3.6377E-6	3.9726E-6	6.3423E-6	6.7943E-6	2.7163E-6	4.1269E-6	2.9518E-6	3.4671E-6	1.8668E-6	3.2322E-6	6.4930E-6	6.5595E-6	3.3966E-6	1.5539E-6	7.4844E-6	6.6684E-6	9.2179E-6	6.3053E-6	2.2721E-6	4.9585E-6	6.4591E-6	5.6201E-6	5.5011E-6
2.1761E+0	3.8165E-6	-5.6551E-7	-3.9002E-7	-7.4885E-7	-1.6805E-6	8.3010E-7	2.0304E-6	2.3780E-6	-1.5017E-6	-3.5351E-6	8.3144E-7	6.5428E-6	2.1202E-6	-2.6431E-6	2.7800E-6	-1.7899E-6	-4.8671E-6	-4.7207E-6	-3.0159E-6	-1.0227E-6	-1.4034E-6	2.9700E-6	-9.8202E-7	1.9435E-6	1.7814E-6	-4.2064E-6	1.5808E-6	3.4825E-6	3.7311E-6	3.7751E-6	9.5444E-7	3.2788E-6	1.2803E-6	-4.2356E-7	6.0591E-6	6.5904E-6	6.7794E-6	6.6841E-6	3.1843E-6	3.1129E-6	1.5336E-6	4.3452E-6	3.9506E-6	1.6101E-6	4.3568E-6	5.4330E-7	3.4575E-6	1.0220E-6	2.9586E-6	5.1987E-6	1.7282E-6	4.3002E-6	2.4208E-6	6.9737E-6	5.2784E-6	6.0153E-6	1.2024E-6	2.2375E-6	6.2104E-6	-1.5485E-6	5.6586E-6	3.4664E-6
